JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
CE	CAISSE D'EPARGNE	880	20141216	445660	Tva sur biens & services			6183007	20141216	DRIELANDIS GENERATEUR AIR CHAUD	18,50	0,00			20141231		
CE	CAISSE D'EPARGNE	880	20141216	512100	Caisse d'épargne			6183007	20141216	DRIELANDIS GENERATEUR AIR CHAUD	0,00	18,50			20141231		
CE	CAISSE D'EPARGNE	881	20141216	411000	Clients			325	20141216	VIR SEPA LMG R.OBLIGATOIRE LMG R.OB	0,00	127,84	S	20141231	20141231		
CE	CAISSE D'EPARGNE	881	20141216	512100	Caisse d'épargne			325	20141216	VIR SEPA LMG R.OBLIGATOIRE LMG R.OB	127,84	0,00			20141231		
CE	CAISSE D'EPARGNE	882	20141219	606160	Carburant gazoil			6183007	20141219	CB CARREFMARKET ST F. 171214 M JANN	25,32	0,00			20141231		
CE	CAISSE D'EPARGNE	882	20141219	512100	Caisse d'épargne			6183007	20141219	CB CARREFMARKET ST F. 171214 M JANN	0,00	25,32			20141231		
CE	CAISSE D'EPARGNE	883	20141219	445660	Tva sur biens & services			6183007	20141219	CB CARREFMARKET ST F. 171214 M JANN	5,06	0,00			20141231		
CE	CAISSE D'EPARGNE	883	20141219	512100	Caisse d'épargne			6183007	20141219	CB CARREFMARKET ST F. 171214 M JANN	0,00	5,06			20141231		
CE	CAISSE D'EPARGNE	884	20141219	625100	Voyages et déplacements			327	20141219	*++2500510720COFIROUTE *++250051072	76,10	0,00			20141231		
CE	CAISSE D'EPARGNE	884	20141219	512100	Caisse d'épargne			327	20141219	*++2500510720COFIROUTE *++250051072	0,00	76,10			20141231		
CE	CAISSE D'EPARGNE	885	20141219	616081	Assurance décès sur emprunt			328	20141219	*++PAP2 450PABPCE ASSURANCES *++PAP	81,00	0,00			20141231		
CE	CAISSE D'EPARGNE	885	20141219	512100	Caisse d'épargne			328	20141219	*++PAP2 450PABPCE ASSURANCES *++PAP	0,00	81,00			20141231		
CE	CAISSE D'EPARGNE	886	20141220	627800	Autres services bancaires			329	20141220	* FRAIS DOSSIER SUR DECOUVERT	39,00	0,00			20141231		
CE	CAISSE D'EPARGNE	886	20141220	512100	Caisse d'épargne			329	20141220	* FRAIS DOSSIER SUR DECOUVERT	0,00	39,00			20141231		
CE	CAISSE D'EPARGNE	887	20141220	606160	Carburant gazoil			6183007	20141220	CB E LECLERC  F. 181214 M JANNEQUIN	68,62	0,00			20141231		
CE	CAISSE D'EPARGNE	887	20141220	512100	Caisse d'épargne			6183007	20141220	CB E LECLERC  F. 181214 M JANNEQUIN	0,00	68,62			20141231		
CE	CAISSE D'EPARGNE	888	20141220	445660	Tva sur biens & services			6183007	20141220	CB E LECLERC  F. 181214 M JANNEQUIN	13,73	0,00			20141231		
CE	CAISSE D'EPARGNE	888	20141220	512100	Caisse d'épargne			6183007	20141220	CB E LECLERC  F. 181214 M JANNEQUIN	0,00	13,73			20141231		
CE	CAISSE D'EPARGNE	889	20141220	164500	Emprunt 8234663			331	20141220	ECH PRET 8234663 DU 20/12/14	373,09	0,00			20141231		
CE	CAISSE D'EPARGNE	889	20141220	512100	Caisse d'épargne			331	20141220	ECH PRET 8234663 DU 20/12/14	0,00	373,09			20141231		
CE	CAISSE D'EPARGNE	890	20141220	661100	Intérêts sur emprunts			331	20141220	ECH PRET 8234663 DU 20/12/14	36,96	0,00			20141231		
CE	CAISSE D'EPARGNE	890	20141220	512100	Caisse d'épargne			331	20141220	ECH PRET 8234663 DU 20/12/14	0,00	36,96			20141231		
CE	CAISSE D'EPARGNE	891	20141222	625100	Voyages et déplacements			6183007	20141222	CB ROYAL BUFFET F. 191214 M JANNEQU	31,45	0,00			20141231		
CE	CAISSE D'EPARGNE	891	20141222	512100	Caisse d'épargne			6183007	20141222	CB ROYAL BUFFET F. 191214 M JANNEQU	0,00	31,45			20141231		
CE	CAISSE D'EPARGNE	892	20141222	445660	Tva sur biens & services			6183007	20141222	CB ROYAL BUFFET F. 191214 M JANNEQU	3,15	0,00			20141231		
CE	CAISSE D'EPARGNE	892	20141222	512100	Caisse d'épargne			6183007	20141222	CB ROYAL BUFFET F. 191214 M JANNEQU	0,00	3,15			20141231		
CE	CAISSE D'EPARGNE	893	20141222	411000	Clients			333	20141222	VIR SEPA MSA BERRY-TOURAINE MSA BER	0,00	873,63	Y	20141231	20141231		
CE	CAISSE D'EPARGNE	893	20141222	512100	Caisse d'épargne			333	20141222	VIR SEPA MSA BERRY-TOURAINE MSA BER	873,63	0,00			20141231		
CE	CAISSE D'EPARGNE	894	20141222	411000	Clients			334	20141222	VIR SEPA C.P.A.M. BLOIS C.P.A.M. BL	0,00	628,70			20141231		
CE	CAISSE D'EPARGNE	894	20141222	512100	Caisse d'épargne			334	20141222	VIR SEPA C.P.A.M. BLOIS C.P.A.M. BL	628,70	0,00			20141231		
CE	CAISSE D'EPARGNE	895	20141223	615500	Entretien vehicules			6183007	20141223	CB PAYPAL  F. 201214 PIECE AUTO	78,09	0,00			20141231		
CE	CAISSE D'EPARGNE	895	20141223	512100	Caisse d'épargne			6183007	20141223	CB PAYPAL  F. 201214 PIECE AUTO	0,00	78,09			20141231		
CE	CAISSE D'EPARGNE	896	20141223	108000	Compte de l'exploitant			6183007	20141223	CB PISCINE ONLINES POMPE A CHALEUR ACPTE	252,00	0,00			20141231		
CE	CAISSE D'EPARGNE	896	20141223	512100	Caisse d'épargne			6183007	20141223	CB PISCINE ONLINES POMPE A CHALEUR ACPTE	0,00	252,00			20141231		
CE	CAISSE D'EPARGNE	897	20141223	606160	Carburant gazoil			6183007	20141223	CB SA DESHAYES CHA F. 211214 M JANN	22,90	0,00			20141231		
CE	CAISSE D'EPARGNE	897	20141223	512100	Caisse d'épargne			6183007	20141223	CB SA DESHAYES CHA F. 211214 M JANN	0,00	22,90			20141231		
CE	CAISSE D'EPARGNE	898	20141223	445660	Tva sur biens & services			6183007	20141223	CB SA DESHAYES CHA F. 211214 M JANN	4,58	0,00			20141231		
CE	CAISSE D'EPARGNE	898	20141223	512100	Caisse d'épargne			6183007	20141223	CB SA DESHAYES CHA F. 211214 M JANN	0,00	4,58			20141231		
CE	CAISSE D'EPARGNE	899	20141223	635110	Cet (Cfe et Cvae)			338	20141223	REGLEMENT IMPOT CFE 600049297429TLR	560,00	0,00			20141231		
CE	CAISSE D'EPARGNE	899	20141223	512100	Caisse d'épargne			338	20141223	REGLEMENT IMPOT CFE 600049297429TLR	0,00	560,00			20141231		
CE	CAISSE D'EPARGNE	900	20141223	411000	Clients			339	20141223	VIR SEPA LMG R.OBLIGATOIRE LMG R.OB	0,00	158,89	T	20141231	20141231		
CE	CAISSE D'EPARGNE	900	20141223	512100	Caisse d'épargne			339	20141223	VIR SEPA LMG R.OBLIGATOIRE LMG R.OB	158,89	0,00			20141231		
CE	CAISSE D'EPARGNE	901	20141224	606160	Carburant gazoil			6183007	20141224	CB RELAIS TOURS F. 221214 M JANNEQU	62,62	0,00			20141231		
CE	CAISSE D'EPARGNE	901	20141224	512100	Caisse d'épargne			6183007	20141224	CB RELAIS TOURS F. 221214 M JANNEQU	0,00	62,62			20141231		
CE	CAISSE D'EPARGNE	902	20141224	445660	Tva sur biens & services			6183007	20141224	CB RELAIS TOURS F. 221214 M JANNEQU	12,52	0,00			20141231		
CE	CAISSE D'EPARGNE	902	20141224	512100	Caisse d'épargne			6183007	20141224	CB RELAIS TOURS F. 221214 M JANNEQU	0,00	12,52			20141231		
CE	CAISSE D'EPARGNE	903	20141226	164502	Emprunt 8249866			341	20141226	ECH PRET 8249866 DU 25/12/14	823,43	0,00			20141231		
CE	CAISSE D'EPARGNE	903	20141226	512100	Caisse d'épargne			341	20141226	ECH PRET 8249866 DU 25/12/14	0,00	823,43			20141231		
CE	CAISSE D'EPARGNE	904	20141226	661100	Intérêts sur emprunts			341	20141226	ECH PRET 8249866 DU 25/12/14	91,39	0,00			20141231		
CE	CAISSE D'EPARGNE	904	20141226	512100	Caisse d'épargne			341	20141226	ECH PRET 8249866 DU 25/12/14	0,00	91,39			20141231		
CE	CAISSE D'EPARGNE	905	20141226	606160	Carburant gazoil			6183007	20141226	CB CARREFMARKETDAC F. 231214 M JANN	18,79	0,00			20141231		
CE	CAISSE D'EPARGNE	905	20141226	512100	Caisse d'épargne			6183007	20141226	CB CARREFMARKETDAC F. 231214 M JANN	0,00	18,79			20141231		
CE	CAISSE D'EPARGNE	906	20141226	445660	Tva sur biens & services			6183007	20141226	CB CARREFMARKETDAC F. 231214 M JANN	3,76	0,00			20141231		
CE	CAISSE D'EPARGNE	906	20141226	512100	Caisse d'épargne			6183007	20141226	CB CARREFMARKETDAC F. 231214 M JANN	0,00	3,76			20141231		
CE	CAISSE D'EPARGNE	907	20141227	606160	Carburant gazoil			6183007	20141227	CB DAC LECLERC BLO F. 241214 M JANN	32,25	0,00			20141231		
CE	CAISSE D'EPARGNE	907	20141227	512100	Caisse d'épargne			6183007	20141227	CB DAC LECLERC BLO F. 241214 M JANN	0,00	32,25			20141231		
CE	CAISSE D'EPARGNE	908	20141227	445660	Tva sur biens & services			6183007	20141227	CB DAC LECLERC BLO F. 241214 M JANN	6,45	0,00			20141231		
CE	CAISSE D'EPARGNE	908	20141227	512100	Caisse d'épargne			6183007	20141227	CB DAC LECLERC BLO F. 241214 M JANN	0,00	6,45			20141231		
CE	CAISSE D'EPARGNE	909	20141230	615500	Entretien vehicules			6183007	20141230	CB PAYPAL  F. 251214 PIECE AUTO	98,75	0,00			20141231		
CE	CAISSE D'EPARGNE	909	20141230	512100	Caisse d'épargne			6183007	20141230	CB PAYPAL  F. 251214 PIECE AUTO	0,00	98,75			20141231		
CE	CAISSE D'EPARGNE	910	20141230	625100	Voyages et déplacements			6183007	20141230	CB LE POGGIO  F. 261214 M JANNEQUIN	32,82	0,00			20141231		
CE	CAISSE D'EPARGNE	910	20141230	512100	Caisse d'épargne			6183007	20141230	CB LE POGGIO  F. 261214 M JANNEQUIN	0,00	32,82			20141231		
CE	CAISSE D'EPARGNE	911	20141230	445660	Tva sur biens & services			6183007	20141230	CB LE POGGIO  F. 261214 M JANNEQUIN	3,28	0,00			20141231		
CE	CAISSE D'EPARGNE	911	20141230	512100	Caisse d'épargne			6183007	20141230	CB LE POGGIO  F. 261214 M JANNEQUIN	0,00	3,28			20141231		
CE	CAISSE D'EPARGNE	912	20141230	606160	Carburant gazoil			6183007	20141230	CB RELAIS TOURS F. 261214 M JANNEQU	37,63	0,00			20141231		
CE	CAISSE D'EPARGNE	912	20141230	512100	Caisse d'épargne			6183007	20141230	CB RELAIS TOURS F. 261214 M JANNEQU	0,00	37,63			20141231		
CE	CAISSE D'EPARGNE	913	20141230	445660	Tva sur biens & services			6183007	20141230	CB RELAIS TOURS F. 261214 M JANNEQU	7,53	0,00			20141231		
CE	CAISSE D'EPARGNE	913	20141230	512100	Caisse d'épargne			6183007	20141230	CB RELAIS TOURS F. 261214 M JANNEQU	0,00	7,53			20141231		
CE	CAISSE D'EPARGNE	914	20141230	626200	Téléphone mobile			347	20141230	ORANGE MOB 12.2014	45,94	0,00			20141231		
CE	CAISSE D'EPARGNE	914	20141230	512100	Caisse d'épargne			347	20141230	ORANGE MOB 12.2014	0,00	45,94			20141231		
CE	CAISSE D'EPARGNE	915	20141230	445660	Tva sur biens & services			347	20141230	ORANGE MOB 12.2014	9,18	0,00			20141231		
CE	CAISSE D'EPARGNE	915	20141230	512100	Caisse d'épargne			347	20141230	ORANGE MOB 12.2014	0,00	9,18			20141231		
CE	CAISSE D'EPARGNE	916	20141231	615500	Entretien vehicules			6183007	20141231	CB PAYPAL  F. 291214 PIECES AUTO	34,44	0,00			20141231		
CE	CAISSE D'EPARGNE	916	20141231	512100	Caisse d'épargne			6183007	20141231	CB PAYPAL  F. 291214 PIECES AUTO	0,00	34,44			20141231		
CE	CAISSE D'EPARGNE	917	20141231	606160	Carburant gazoil			6183007	20141231	CB CHANCEAUX DIS F. 291214 M JANNEQ	17,82	0,00			20141231		
CE	CAISSE D'EPARGNE	917	20141231	512100	Caisse d'épargne			6183007	20141231	CB CHANCEAUX DIS F. 291214 M JANNEQ	0,00	17,82			20141231		
CE	CAISSE D'EPARGNE	918	20141231	445660	Tva sur biens & services			6183007	20141231	CB CHANCEAUX DIS F. 291214 M JANNEQ	3,56	0,00			20141231		
CE	CAISSE D'EPARGNE	918	20141231	512100	Caisse d'épargne			6183007	20141231	CB CHANCEAUX DIS F. 291214 M JANNEQ	0,00	3,56			20141231		
CE	CAISSE D'EPARGNE	919	20141231	606160	Carburant gazoil			6183007	20141231	CB DAC LECLERC BLO F. 271214 M JANN	22,40	0,00			20141231		
CE	CAISSE D'EPARGNE	919	20141231	512100	Caisse d'épargne			6183007	20141231	CB DAC LECLERC BLO F. 271214 M JANN	0,00	22,40			20141231		
CE	CAISSE D'EPARGNE	920	20141231	445660	Tva sur biens & services			6183007	20141231	CB DAC LECLERC BLO F. 271214 M JANN	4,48	0,00			20141231		
CE	CAISSE D'EPARGNE	920	20141231	512100	Caisse d'épargne			6183007	20141231	CB DAC LECLERC BLO F. 271214 M JANN	0,00	4,48			20141231		
CE	CAISSE D'EPARGNE	921	20141231	626200	Téléphone mobile			351	20141231	ORANGE MOB 12.2014	10,40	0,00			20141231		
CE	CAISSE D'EPARGNE	921	20141231	512100	Caisse d'épargne			351	20141231	ORANGE MOB 12.2014	0,00	10,40			20141231		
CE	CAISSE D'EPARGNE	922	20141231	445660	Tva sur biens & services			351	20141231	ORANGE MOB 12.2014	2,08	0,00			20141231		
CE	CAISSE D'EPARGNE	922	20141231	512100	Caisse d'épargne			351	20141231	ORANGE MOB 12.2014	0,00	2,08			20141231		
che	Od chevauchement	923	20140101	661100	Intérêts sur emprunts			A	20140101	EXT INT COURUS EMP 164500	0,00	12,67			20141231		
che	Od chevauchement	923	20140101	168840	Interets courus s/emprunts			A	20140101	EXT INT COURUS EMP 164500	12,67	0,00	A	20140101	20141231		
che	Od chevauchement	924	20140101	661100	Intérêts sur emprunts			B	20140101	EXT INT COURUS EMP 164502	0,00	15,98			20141231		
che	Od chevauchement	924	20140101	168840	Interets courus s/emprunts			B	20140101	EXT INT COURUS EMP 164502	15,98	0,00	A	20140101	20141231		
che	Od chevauchement	925	20140101	661100	Intérêts sur emprunts			C	20140101	EXT INT COURUS EMP 164503	0,00	6,00			20141231		
che	Od chevauchement	925	20140101	168840	Interets courus s/emprunts			C	20140101	EXT INT COURUS EMP 164503	6,00	0,00	A	20140101	20141231		
che	Od chevauchement	926	20140101	661600	Agios bancaires			D	20140101	EXT INT DEB 4TR13	0,00	46,91			20141231		
che	Od chevauchement	926	20140101	518600	Intérêts courus a payer			D	20140101	EXT INT DEB 4TR13	46,91	0,00	A	20140101	20141231		
che	Od chevauchement	927	20140101	627800	Autres services bancaires			E	20140101	EXT FNP COM 4TR13	0,00	13,56			20141231		
che	Od chevauchement	927	20140101	408100	Fournisseurs fnp			E	20140101	EXT FNP COM 4TR13	13,56	0,00	A	20140101	20141231		
che	Od chevauchement	928	20140101	409800	Fournisseurs avoirs à recevoir			F	20140101	EXT AAR FITECO AV FORMATION EBP 	0,00	390,00	A	20140101	20141231		
che	Od chevauchement	928	20140101	622600	Honoraires comptables			F	20140101	EXT AAR FITECO AV FORMATION EBP 	325,00	0,00			20141231		
che	Od chevauchement	928	20140101	445870	Tva sur avoirs à recevoir			F	20140101	EXT AAR FITECO AV FORMATION EBP 	65,00	0,00	A	20140101	20141231		
che	Od chevauchement	929	20140101	622600	Honoraires comptables			G	20140101	EXT FNP FITECO 1ACPTE13 30/04/14	0,00	1050,00			20141231		
che	Od chevauchement	929	20140101	445860	Tva sur factures non parvenues			G	20140101	EXT FNP FITECO 1ACPTE13 30/04/14	0,00	210,00	A	20140101	20141231		
che	Od chevauchement	929	20140101	408100	Fournisseurs fnp			G	20140101	EXT FNP FITECO 1ACPTE13 30/04/14	1260,00	0,00	A	20140101	20141231		
che	Od chevauchement	930	20140101	622600	Honoraires comptables			H	20140101	EXT FNP FITECO 2ACPTE13 31/05/14	0,00	1050,00			20141231		
che	Od chevauchement	930	20140101	445860	Tva sur factures non parvenues			H	20140101	EXT FNP FITECO 2ACPTE13 31/05/14	0,00	210,00	A	20140101	20141231		
che	Od chevauchement	930	20140101	408100	Fournisseurs fnp			H	20140101	EXT FNP FITECO 2ACPTE13 31/05/14	1260,00	0,00	A	20140101	20141231		
che	Od chevauchement	931	20140101	622600	Honoraires comptables			I	20140101	EXT FNP FITECO SOLDE 2013 LM	0,00	133,00			20141231		
che	Od chevauchement	931	20140101	445860	Tva sur factures non parvenues			I	20140101	EXT FNP FITECO SOLDE 2013 LM	0,00	26,60	A	20140101	20141231		
che	Od chevauchement	931	20140101	408100	Fournisseurs fnp			I	20140101	EXT FNP FITECO SOLDE 2013 LM	159,60	0,00	A	20140101	20141231		
che	Od chevauchement	932	20140101	661600	Agios bancaires			J	20140101	EXT AGIOS 4TR13	0,00	36,11			20141231		
che	Od chevauchement	932	20140101	518600	Intérêts courus a payer			J	20140101	EXT AGIOS 4TR13	36,11	0,00	A	20140101	20141231		
che	Od chevauchement	933	20140101	486100	Charges constatées d'avance			K	20140101	EXT CCA COT'TNS	0,00	9729,00	A	20140101	20141231		
che	Od chevauchement	933	20140101	637810	Csg deductible			K	20140101	EXT CCA COT'TNS CSG DED	1727,00	0,00			20141231		
che	Od chevauchement	933	20140101	646400	Rsi ava vieillesse urssaf mala			K	20140101	EXT CCA COT'TNS RSI	8002,00	0,00			20141231		
che	Od chevauchement	934	20141231	661600	Agios bancaires			B11000	20141231	Int. Courus - CE AGIOS 4TR14	11,37	0,00			20141231		
che	Od chevauchement	934	20141231	518600	Intérêts courus a payer			B11000	20141231	Interets courus - B518	0,00	11,37			20141231		
che	Od chevauchement	935	20141231	661100	Intérêts sur emprunts			B05000	20141231	Emprunts - Int. courus - B16	25,44	0,00			20141231		
che	Od chevauchement	935	20141231	168840	Interets courus s/emprunts			B05000	20141231	Emprunts - Int. courus - B16	0,00	25,44			20141231		
che	Od chevauchement	936	20141231	408100	Fournisseurs fnp			CD06000	20141231	FNP - Factures non parvenues TTC	0,00	1896,00			20141231		
che	Od chevauchement	936	20141231	445860	Tva sur factures non parvenues			CD06000	20141231	FNP - Tva sur factures non parvenues	316,00	0,00			20141231		
che	Od chevauchement	936	20141231	622600	Honoraires comptables			CD06000	20141231	FNP - FITECO Solde 2014 	1180,00	0,00			20141231		
che	Od chevauchement	936	20141231	622600	Honoraires comptables			CD06000	20141231	FNP - FITECO Exceptionnel Projet	400,00	0,00			20141231		
che	Od chevauchement	937	20141231	637810	Csg deductible			COT TNS	20141231	CSG DED A PAYER	584,00	0,00			20141231		
che	Od chevauchement	937	20141231	438614	Rsi cotis cap			COT TNS	20141231	CSG DED A PAYER	0,00	584,00			20141231		
che	Od chevauchement	938	20141231	646400	Rsi ava vieillesse urssaf mala			COT TNS	20141231	RSI A PAYER	1744,00	0,00			20141231		
che	Od chevauchement	938	20141231	438614	Rsi cotis cap			COT TNS	20141231	RSI A PAYER	0,00	1744,00			20141231		
Im	DOTATIONS AMORT.	939	20141231	681120	Dotations aux amortissements			dot.	20141231	DOT. Instal techniques mat et outi	121,90	0,00			20141231		
Im	DOTATIONS AMORT.	939	20141231	281500	Amort inst techn materiel outi			dot.	20141231	DOT. Instal techniques mat et outi	0,00	121,90			20141231		
Im	DOTATIONS AMORT.	940	20141231	681120	Dotations aux amortissements			dot.	20141231	DOT. Materiel de transport	8513,32	0,00			20141231		
Im	DOTATIONS AMORT.	940	20141231	281820	Amort materiel de transport			dot.	20141231	DOT. Materiel de transport	0,00	8513,32			20141231		
Im	DOTATIONS AMORT.	941	20141231	681120	Dotations aux amortissements			dot.	20141231	DOT. Materiel informatique	15,61	0,00			20141231		
Im	DOTATIONS AMORT.	941	20141231	281830	Amort materiel informatique			dot.	20141231	DOT. Materiel informatique	0,00	15,61			20141231		
Im	DOTATIONS AMORT.	942	20141231	281820	Amort materiel de transport			dot.	20141231	Sortie Materiel de transport	14252,33	0,00			20141231		
Im	DOTATIONS AMORT.	942	20141231	675200	VNC des immobilisations cédées			dot.	20141231	Sortie Materiel de transport	2647,67	0,00			20141231		
Im	DOTATIONS AMORT.	942	20141231	218200	Materiel de transport			dot.	20141231	Sortie Materiel de transport	0,00	16900,00			20141231		
odf	Opération diverses	943	20140101	108900	Apport personnel			01	20140101	Affectation Compte Perso	5707,53	0,00	A	20140101	20141231		
odf	Opération diverses	943	20140101	101000	Capital individuel			01	20140101	Affectation Compte Perso	0,00	5707,53			20141231		
odf	Opération diverses	944	20140101	108000	Compte de l'exploitant			02	20140101	Affectation Compte exploitant	0,00	12062,48	A	20140101	20141231		
odf	Opération diverses	944	20140101	101000	Capital individuel			02	20140101	Affectation Compte exploitant	12062,48	0,00			20141231		
odf	Opération diverses	945	20140101	101000	Capital individuel			03	20140101	Affectation résultat 2013	6230,48	0,00			20141231		
odf	Opération diverses	945	20140101	880000	Resultat en attente d'affect.			03	20140101	Affectation résultat 2013	0,00	6230,48	A	20140101	20141231		
odf	Opération diverses	946	20140131	445712	TVA collectée 20%			TVA	20140131	TVA 01/2014	53,00	0,00	A	20141231	20141231		
odf	Opération diverses	946	20140131	445711	TVA collectée 10%			TVA	20140131	TVA 01/2014	320,00	0,00	B	20141130	20141231		
odf	Opération diverses	946	20140131	445660	Tva sur biens & services			TVA	20140131	TVA 01/2014	0,00	691,00	A	20141231	20141231		
odf	Opération diverses	946	20140131	445670	Crédit de tva a reporter			TVA	20140131	TVA 01/2014	0,00	121,00	A	20140831	20141231		
odf	Opération diverses	946	20140131	445670	Crédit de tva a reporter			TVA	20140131	TVA 01/2014	439,00	0,00	A	20140831	20141231		
odf	Opération diverses	947	20140228	445711	TVA collectée 10%			TVA	20140228	TVA 02/2014	808,00	0,00	C	20141231	20141231		
odf	Opération diverses	947	20140228	445660	Tva sur biens & services			TVA	20140228	TVA 02/2014	0,00	325,00	A	20141231	20141231		
odf	Opération diverses	947	20140228	445670	Crédit de tva a reporter			TVA	20140228	TVA 02/2014	0,00	439,00	A	20140831	20141231		
odf	Opération diverses	947	20140228	445500	Tva a décaisser			TVA	20140228	TVA 02/2014	0,00	44,00	A	20140326	20141231		
odf	Opération diverses	948	20140228	626201	Téléphone fixe et internet			02.01	20140228	ORANGE INT 02/2014	35,75	0,00			20141231		
odf	Opération diverses	948	20140228	445660	Tva sur biens & services			02.01	20140228	ORANGE INT 02/2014	7,15	0,00	A	20141231	20141231		
odf	Opération diverses	948	20140228	108900	Apport personnel			02.01	20140228	ORANGE INT 02/2014	0,00	42,90			20141231		
odf	Opération diverses	949	20140331	445711	TVA collectée 10%			TVA	20140331	TVA 03/2014	343,00	0,00	B	20141130	20141231		
odf	Opération diverses	949	20140331	445620	Tva sur immobilisations			TVA	20140331	TVA 03/2014	0,00	2247,00			20141231		
odf	Opération diverses	949	20140331	445670	Crédit de tva a reporter			TVA	20140331	TVA 03/2014	1904,00	0,00	A	20140831	20141231		
odf	Opération diverses	950	20140331	626201	Téléphone fixe et internet			03.01	20140331	ORANGE INT 03/2014	35,76	0,00			20141231		
odf	Opération diverses	950	20140331	445660	Tva sur biens & services			03.01	20140331	ORANGE INT 03/2014	7,15	0,00	A	20141231	20141231		
odf	Opération diverses	950	20140331	108900	Apport personnel			03.01	20140331	ORANGE INT 03/2014	0,00	42,91			20141231		
odf	Opération diverses	951	20140331	218200	Materiel de transport			alcopa	20140331	ALCOPA RENAULT KANGOO AK364HG	4045,33	0,00			20141231		
odf	Opération diverses	951	20140331	445620	Tva sur immobilisations			alcopa	20140331	ALCOPA RENAULT KANGOO AK364HG	809,07	0,00			20141231		
odf	Opération diverses	951	20140331	108900	Apport personnel			alcopa	20140331	ALCOPA RENAULT KANGOO AK364HG	0,00	4854,40			20141231		
odf	Opération diverses	952	20140430	445711	TVA collectée 10%			TVA	20140430	TVA 04/2014	337,00	0,00	B	20141130	20141231		
odf	Opération diverses	952	20140430	445660	Tva sur biens & services			TVA	20140430	TVA 04/2014	0,00	458,00	A	20141231	20141231		
odf	Opération diverses	952	20140430	445670	Crédit de tva a reporter			TVA	20140430	TVA 04/2014	0,00	1904,00	A	20140831	20141231		
odf	Opération diverses	952	20140430	445670	Crédit de tva a reporter			TVA	20140430	TVA 04/2014	2025,00	0,00	A	20140831	20141231		
odf	Opération diverses	953	20140531	445711	TVA collectée 10%			TVA	20140531	TVA 05/2014	874,00	0,00	A	20140831	20141231		
odf	Opération diverses	953	20140531	445660	Tva sur biens & services			TVA	20140531	TVA 05/2014	0,00	194,00	A	20141231	20141231		
odf	Opération diverses	953	20140531	445670	Crédit de tva a reporter			TVA	20140531	TVA 05/2014	0,00	2025,00	A	20140831	20141231		
odf	Opération diverses	953	20140531	445670	Crédit de tva a reporter			TVA	20140531	TVA 05/2014	1345,00	0,00	A	20140831	20141231		
odf	Opération diverses	954	20140531	626201	Téléphone fixe et internet			05.01	20140531	ORANGE INT 05/2014	45,02	0,00			20141231		
odf	Opération diverses	954	20140531	445660	Tva sur biens & services			05.01	20140531	ORANGE TEL 05/2014	9,00	0,00	A	20141231	20141231		
odf	Opération diverses	954	20140531	108900	Apport personnel			05.01	20140531	ORANGE TEL 05/2014	0,00	54,02			20141231		
odf	Opération diverses	955	20140610	626201	Téléphone fixe et internet			03.06	20140610	ORANGE INT 06/2014	35,75	0,00			20141231		
odf	Opération diverses	955	20140610	445660	Tva sur biens & services			03.06	20140610	ORANGE INT 06/2014	7,15	0,00	A	20141231	20141231		
odf	Opération diverses	955	20140610	401000	Fournisseurs	FORANG	Orange	03.06	20140610	ORANGE INT 06/2014	0,00	42,90	B	20141031	20141231		
odf	Opération diverses	956	20140618	401000	Fournisseurs	FDIX	DIXIT IMPRIM	01.06	20140618	DIXIT IMPRIM	510,00	0,00	A	20140618	20141231		
odf	Opération diverses	956	20140618	409100	Fournisseurs acomptes 			01.06	20140618	DIXIT IMPRIM	0,00	510,00	A	20140618	20141231		
odf	Opération diverses	957	20140630	445711	TVA collectée 10%			TVA	20140630	TVA 06/2014	892,00	0,00	A	20140831	20141231		
odf	Opération diverses	957	20140630	445660	Tva sur biens & services			TVA	20140630	TVA 06/2014	0,00	664,00	A	20141231	20141231		
odf	Opération diverses	957	20140630	445670	Crédit de tva a reporter			TVA	20140630	TVA 06/2014	0,00	1345,00	A	20140831	20141231		
odf	Opération diverses	957	20140630	445670	Crédit de tva a reporter			TVA	20140630	TVA 06/2014	1117,00	0,00	A	20140831	20141231		
odf	Opération diverses	958	20140731	445711	TVA collectée 10%			TVA	20140731	TVA 07/2014	38,00	0,00	C	20141231	20141231		
odf	Opération diverses	958	20140731	445660	Tva sur biens & services			TVA	20140731	TVA 07/2014	0,00	275,00	A	20141231	20141231		
odf	Opération diverses	958	20140731	445670	Crédit de tva a reporter			TVA	20140731	TVA 07/2014	237,00	0,00	A	20140831	20141231		
odf	Opération diverses	959	20140831	445711	TVA collectée 10%			TVA	20140831	TVA 08/2014	313,00	0,00	B	20141130	20141231		
odf	Opération diverses	959	20140831	445660	Tva sur biens & services			TVA	20140831	TVA 08/2014	0,00	271,00	A	20141231	20141231		
odf	Opération diverses	959	20140831	445670	Crédit de tva a reporter			TVA	20140831	TVA 08/2014	0,00	1354,00	A	20140831	20141231		
odf	Opération diverses	959	20140831	445670	Crédit de tva a reporter			TVA	20140831	TVA 08/2014	1312,00	0,00	B	20141231	20141231		
odf	Opération diverses	960	20140930	445711	TVA collectée 10%			09.2014	20140930	TVA 09.2014	607,00	0,00	C	20141231	20141231		
