JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
VTE	JOURNAL DES VENTES	VTE-1290	20120930	701000	VENTES  HT 20%			1209220	20120930	Fact TROUILLARD po	40,87	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1291	20120930	411000	COLLECTIF CLIENTS	X411RESEAUPROL	411RESEAUPROLBOIS & MATERIAUX	1209221	20120930	Fact W.F.B.M	106,56	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1291	20120930	445700	TVA/VENTES 19.6%			1209221	20120930	Fact W.F.B.M	17,46	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1291	20120930	701000	VENTES  HT 20%			1209221	20120930	Fact W.F.B.M	89,1	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1292	20120930	411000	COLLECTIF CLIENTS	X411ROCHETEAU	411ROCHETEAU S.A.R.L ROCHETEAU Pascal	1209222	20120930	Fact S.A.R.L ROCHE	352,2	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1292	20120930	445700	TVA/VENTES 19.6%			1209222	20120930	Fact S.A.R.L ROCHE	57,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1292	20120930	701000	VENTES  HT 20%			1209222	20120930	Fact S.A.R.L ROCHE	294,48	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1293	20120930	411000	COLLECTIF CLIENTS	X411SINEAU	411SINEAU    SINEAU- ROYEAU	1209223	20120930	Fact SINEAU Jacky	1045,46	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1293	20120930	445700	TVA/VENTES 19.6%			1209223	20120930	Fact SINEAU Jacky	171,33	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1293	20120930	701000	VENTES  HT 20%			1209223	20120930	Fact SINEAU Jacky	874,13	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1294	20120930	411000	COLLECTIF CLIENTS	X411SOPROMO	411SOPROMO   SOPROMO SAS	1209224	20120930	Fact SOPROMO SAS	7049,15	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1294	20120930	445700	TVA/VENTES 19.6%			1209224	20120930	Fact SOPROMO SAS	1155,21	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1294	20120930	701000	VENTES  HT 20%			1209224	20120930	Fact SOPROMO SAS	5893,94	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1295	20120930	411000	COLLECTIF CLIENTS	X411STAR	411STAR      PIGEON TP	1209225	20120930	Fact BRULE S.A.S	158,47	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1295	20120930	445700	TVA/VENTES 19.6%			1209225	20120930	Fact BRULE S.A.S	25,97	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1295	20120930	701000	VENTES  HT 20%			1209225	20120930	Fact BRULE S.A.S	132,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1296	20120930	411000	COLLECTIF CLIENTS	X411TROUILL	411TROUILL   SARL TROUILLET	1209226	20120930	Fact SARL TROUILLE	144,79	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1296	20120930	445700	TVA/VENTES 19.6%			1209226	20120930	Fact SARL TROUILLE	23,73	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1296	20120930	701000	VENTES  HT 20%			1209226	20120930	Fact SARL TROUILLE	121,06	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1297	20120930	411000	COLLECTIF CLIENTS	X411VALLERAY	411VALLERAY  Ets  VALLERAY SARL	1209227	20120930	Fact Ets  VALLERAY	5438,57	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1297	20120930	445700	TVA/VENTES 19.6%			1209227	20120930	Fact Ets  VALLERAY	891,27	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1297	20120930	701000	VENTES  HT 20%			1209227	20120930	Fact Ets  VALLERAY	4367,3	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1297	20120930	708500	PORT  HT 20%			1209227	20120930	Fact Ets  VALLERAY	180	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1298	20120930	411000	COLLECTIF CLIENTS	X411VERRON	411VERRON    SARL VERRON laurent	1209228	20120930	Fact SARL VERRON l	2427,01	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1298	20120930	445700	TVA/VENTES 19.6%			1209228	20120930	Fact SARL VERRON l	397,74	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1298	20120930	701000	VENTES  HT 20%			1209228	20120930	Fact SARL VERRON l	2029,27	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1299	20120930	411000	COLLECTIF CLIENTS	X411TISONAL	411TISONAL   EURL  TISON mickael	1209229	20120930	Fact Mr TISON Alai	1244,57	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1299	20120930	445700	TVA/VENTES 19.6%			1209229	20120930	Fact Mr TISON Alai	203,96	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1299	20120930	701000	VENTES  HT 20%			1209229	20120930	Fact Mr TISON Alai	1040,61	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1300	20120930	411000	COLLECTIF CLIENTS	X411VALLERAY	411VALLERAY  Ets  VALLERAY SARL	1209230	20120930	Fact Ets  VALLERAY	55,26	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1300	20120930	445700	TVA/VENTES 19.6%			1209230	20120930	Fact Ets  VALLERAY	9,06	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1300	20120930	701000	VENTES  HT 20%			1209230	20120930	Fact Ets  VALLERAY	46,2	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1301	20120930	411000	COLLECTIF CLIENTS	X411VALLERAY	411VALLERAY  Ets  VALLERAY SARL	1220905	20120930	Fact Ets  VALLERAY	117,09	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1301	20120930	445700	TVA/VENTES 19.6%			1220905	20120930	Fact Ets  VALLERAY	19,19	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1301	20120930	701000	VENTES  HT 20%			1220905	20120930	Fact Ets  VALLERAY	97,9	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1302	20121001	411000	COLLECTIF CLIENTS	X411DF	411DF        DETAIL F	1210001	20121001	Fact DETAIL F	82,34	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1302	20121001	445700	TVA/VENTES 19.6%			1210001	20121001	Fact DETAIL F	13,49	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1302	20121001	701000	VENTES  HT 20%			1210001	20121001	Fact DETAIL F	68,85	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1303	20121001	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1210002	20121001	Fact DETAIL B	20,33	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1303	20121001	445700	TVA/VENTES 19.6%			1210002	20121001	Fact DETAIL B	3,33	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1303	20121001	701000	VENTES  HT 20%			1210002	20121001	Fact DETAIL B	17	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1304	20121001	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1210003	20121001	Fact DETAIL D	20,63	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1304	20121001	445700	TVA/VENTES 19.6%			1210003	20121001	Fact DETAIL D	3,38	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1304	20121001	701000	VENTES  HT 20%			1210003	20121001	Fact DETAIL D	17,25	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1305	20121001	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1210004	20121001	Fact DETAIL G	95,92	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1305	20121001	445700	TVA/VENTES 19.6%			1210004	20121001	Fact DETAIL G	15,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1305	20121001	701000	VENTES  HT 20%			1210004	20121001	Fact DETAIL G	80,2	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1306	20121001	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1210005	20121001	Fact DETAIL P	42,43	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1306	20121001	445700	TVA/VENTES 19.6%			1210005	20121001	Fact DETAIL P	6,95	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1306	20121001	701000	VENTES  HT 20%			1210005	20121001	Fact DETAIL P	35,48	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1307	20121001	411000	COLLECTIF CLIENTS	X411DT	411DT        DETAIL T	1210006	20121001	Fact DETAIL T	41,72	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1307	20121001	445700	TVA/VENTES 19.6%			1210006	20121001	Fact DETAIL T	6,84	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1307	20121001	701000	VENTES  HT 20%			1210006	20121001	Fact DETAIL T	34,88	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1308	20121001	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1210007	20121001	Fact DETAIL L	198,42	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1308	20121001	445700	TVA/VENTES 19.6%			1210007	20121001	Fact DETAIL L	32,52	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1308	20121001	701000	VENTES  HT 20%			1210007	20121001	Fact DETAIL L	165,9	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1309	20121001	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1210008	20121001	Fact DETAIL L	16,96	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1309	20121001	445700	TVA/VENTES 19.6%			1210008	20121001	Fact DETAIL L	2,78	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1309	20121001	701000	VENTES  HT 20%			1210008	20121001	Fact DETAIL L	14,18	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1310	20121002	411000	COLLECTIF CLIENTS	X411DE	411DE        DETAIL E	1210009	20121002	Fact DETAIL E	49,6	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1310	20121002	445700	TVA/VENTES 19.6%			1210009	20121002	Fact DETAIL E	8,13	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1310	20121002	701000	VENTES  HT 20%			1210009	20121002	Fact DETAIL E	41,47	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1311	20121002	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1210010	20121002	Fact DETAIL L	298,9	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1311	20121002	445700	TVA/VENTES 19.6%			1210010	20121002	Fact DETAIL L	48,98	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1311	20121002	701000	VENTES  HT 20%			1210010	20121002	Fact DETAIL L	249,92	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1312	20121002	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1210011	20121002	Fact DETAIL D	49,73	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1312	20121002	445700	TVA/VENTES 19.6%			1210011	20121002	Fact DETAIL D	8,15	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1312	20121002	701000	VENTES  HT 20%			1210011	20121002	Fact DETAIL D	41,58	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1313	20121002	411000	COLLECTIF CLIENTS	X411DJ	411DJ        DETAIL J	1210012	20121002	Fact DETAIL J	701,97	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1313	20121002	445700	TVA/VENTES 19.6%			1210012	20121002	Fact DETAIL J	115,04	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1313	20121002	701000	VENTES  HT 20%			1210012	20121002	Fact DETAIL J	586,93	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1314	20121002	411000	COLLECTIF CLIENTS	X411DM	411DM        DETAIL M	1221001	20121002	Fact DETAIL C	9830,63	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1314	20121002	445700	TVA/VENTES 19.6%			1221001	20121002	Fact DETAIL C	1611,04	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1314	20121002	701000	VENTES  HT 20%			1221001	20121002	Fact DETAIL C	8219,59	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1315	20121002	411000	COLLECTIF CLIENTS	X411DM	411DM        DETAIL M	1221002	20121002	Fact DETAIL M	3572,24	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1315	20121002	445700	TVA/VENTES 19.6%			1221002	20121002	Fact DETAIL M	585,42	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1315	20121002	701000	VENTES  HT 20%			1221002	20121002	Fact DETAIL M	2986,82	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1316	20121003	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1210013	20121003	Fact DETAIL D	224,02	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1316	20121003	445700	TVA/VENTES 19.6%			1210013	20121003	Fact DETAIL D	36,71	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1316	20121003	701000	VENTES  HT 20%			1210013	20121003	Fact DETAIL D	187,31	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1317	20121003	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1210014	20121003	Fact DETAIL G	87,07	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1317	20121003	445700	TVA/VENTES 19.6%			1210014	20121003	Fact DETAIL G	14,27	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1317	20121003	701000	VENTES  HT 20%			1210014	20121003	Fact DETAIL G	72,8	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1318	20121003	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1210015	20121003	Fact DETAIL G	391,08	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1318	20121003	445700	TVA/VENTES 19.6%			1210015	20121003	Fact DETAIL G	64,09	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1318	20121003	701000	VENTES  HT 20%			1210015	20121003	Fact DETAIL G	326,99	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1319	20121003	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1210016	20121003	Fact DETAIL L	11,3	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1319	20121003	445700	TVA/VENTES 19.6%			1210016	20121003	Fact DETAIL L	1,85	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1319	20121003	701000	VENTES  HT 20%			1210016	20121003	Fact DETAIL L	9,45	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1320	20121004	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1210017	20121004	Fact DETAIL C	8,2	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1320	20121004	445700	TVA/VENTES 19.6%			1210017	20121004	Fact DETAIL C	1,34	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1320	20121004	701000	VENTES  HT 20%			1210017	20121004	Fact DETAIL C	6,86	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1321	20121004	411000	COLLECTIF CLIENTS	X411DV	411DV        DETAIL V	1210018	20121004	Fact DETAIL V	308,57	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1321	20121004	445700	TVA/VENTES 19.6%			1210018	20121004	Fact DETAIL V	50,57	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1321	20121004	701000	VENTES  HT 20%			1210018	20121004	Fact DETAIL V	258	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1322	20121004	411000	COLLECTIF CLIENTS	X411DS	411DS        DETAIL S	1210019	20121004	Fact DETAIL S	23,25	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1322	20121004	445700	TVA/VENTES 19.6%			1210019	20121004	Fact DETAIL S	3,81	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1322	20121004	701000	VENTES  HT 20%			1210019	20121004	Fact DETAIL S	19,44	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1323	20121004	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1210020	20121004	Fact DETAIL C	85,13	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1323	20121004	445700	TVA/VENTES 19.6%			1210020	20121004	Fact DETAIL C	13,95	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1323	20121004	701000	VENTES  HT 20%			1210020	20121004	Fact DETAIL C	71,18	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1324	20121004	411000	COLLECTIF CLIENTS	X411DV	411DV        DETAIL V	1210021	20121004	Fact DETAIL V	63,51	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1324	20121004	445700	TVA/VENTES 19.6%			1210021	20121004	Fact DETAIL V	10,41	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1324	20121004	701000	VENTES  HT 20%			1210021	20121004	Fact DETAIL V	53,1	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1325	20121004	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1210022	20121004	Fact DETAIL P	237,88	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1325	20121004	445700	TVA/VENTES 19.6%			1210022	20121004	Fact DETAIL P	38,98	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1325	20121004	701000	VENTES  HT 20%			1210022	20121004	Fact DETAIL P	198,9	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1326	20121004	411000	COLLECTIF CLIENTS	X411DS	411DS        DETAIL S	1210023	20121004	Fact DETAIL S	10,43	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1326	20121004	445700	TVA/VENTES 19.6%			1210023	20121004	Fact DETAIL S	1,71	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1326	20121004	701000	VENTES  HT 20%			1210023	20121004	Fact DETAIL S	8,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1327	20121005	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1210024	20121005	Fact DETAIL P	257,14	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1327	20121005	445700	TVA/VENTES 19.6%			1210024	20121005	Fact DETAIL P	42,14	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1327	20121005	701000	VENTES  HT 20%			1210024	20121005	Fact DETAIL P	215	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1328	20121005	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1210025	20121005	Fact DETAIL B	14,34	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1328	20121005	445700	TVA/VENTES 19.6%			1210025	20121005	Fact DETAIL B	2,35	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1328	20121005	701000	VENTES  HT 20%			1210025	20121005	Fact DETAIL B	11,99	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1329	20121005	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1210026	20121005	Fact DETAIL C	57,84	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1329	20121005	445700	TVA/VENTES 19.6%			1210026	20121005	Fact DETAIL C	9,48	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1329	20121005	701000	VENTES  HT 20%			1210026	20121005	Fact DETAIL C	48,36	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1330	20121005	411000	COLLECTIF CLIENTS	X411DR	411DR        DETAIL R	1210027	20121005	Fact DETAIL R	47,08	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1330	20121005	4457100	TVA COLLECTEE 7%			1210027	20121005	Fact DETAIL R	3,08	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1330	20121005	701031	VTES DECHETS 10%			1210027	20121005	Fact DETAIL R	44	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1331	20121005	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1210028	20121005	Fact DETAIL G	227,84	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1331	20121005	445700	TVA/VENTES 19.6%			1210028	20121005	Fact DETAIL G	37,34	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1331	20121005	701000	VENTES  HT 20%			1210028	20121005	Fact DETAIL G	190,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1332	20121005	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1210029	20121005	Fact DETAIL B	206,67	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1332	20121005	445700	TVA/VENTES 19.6%			1210029	20121005	Fact DETAIL B	33,87	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1332	20121005	701000	VENTES  HT 20%			1210029	20121005	Fact DETAIL B	172,8	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1333	20121005	411000	COLLECTIF CLIENTS			1210030	20121005	Fact DETAIL S	122,59	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1333	20121005	45700	TVA/VENTES 19.6%			1210030	20121005	Fact DETAIL S	20,09	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1333	20121005	701000	VENTES  HT 20%			1210030	20121005	Fact DETAIL S	102,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1334	20121005	411000	COLLECTIF CLIENTS	X411DT	411DT        DETAIL T	1210031	20121005	Fact DETAIL T	852,17	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1334	20121005	445700	TVA/VENTES 19.6%			1210031	20121005	Fact DETAIL T	139,65	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1334	20121005	701000	VENTES  HT 20%			1210031	20121005	Fact DETAIL T	712,52	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1335	20121005	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1210032	20121005	Fact DETAIL B	158,59	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1335	20121005	445700	TVA/VENTES 19.6%			1210032	20121005	Fact DETAIL B	25,99	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1335	20121005	701000	VENTES  HT 20%			1210032	20121005	Fact DETAIL B	132,6	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1336	20121005	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1210033	20121005	Fact DETAIL D	124,48	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1336	20121005	445700	TVA/VENTES 19.6%			1210033	20121005	Fact DETAIL D	20,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1336	20121005	701000	VENTES  HT 20%			1210033	20121005	Fact DETAIL D	104,08	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1337	20121006	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1210034	20121006	Fact DETAIL B	50,91	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1337	20121006	445700	TVA/VENTES 19.6%			1210034	20121006	Fact DETAIL B	8,34	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1337	20121006	701000	VENTES  HT 20%			1210034	20121006	Fact DETAIL B	42,57	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1338	20121006	411000	COLLECTIF CLIENTS	X411DW	411DW        DETAIL W	1210035	20121006	Fact DETAIL W	147,35	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1338	20121006	445700	TVA/VENTES 19.6%			1210035	20121006	Fact DETAIL W	24,15	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1338	20121006	701000	VENTES  HT 20%			1210035	20121006	Fact DETAIL W	123,2	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1339	20121006	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1210036	20121006	Fact DETAIL P	251,88	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1339	20121006	445700	TVA/VENTES 19.6%			1210036	20121006	Fact DETAIL P	41,28	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1339	20121006	701000	VENTES  HT 20%			1210036	20121006	Fact DETAIL P	210,6	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1340	20121006	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1210037	20121006	Fact DETAIL D	77,61	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1340	20121006	445700	TVA/VENTES 19.6%			1210037	20121006	Fact DETAIL D	12,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1340	20121006	701000	VENTES  HT 20%			1210037	20121006	Fact DETAIL D	64,89	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1341	20121006	411000	COLLECTIF CLIENTS	X411DS	411DS        DETAIL S	1210038	20121006	Fact DETAIL S	51,31	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1341	20121006	445700	TVA/VENTES 19.6%			1210038	20121006	Fact DETAIL S	8,41	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1341	20121006	701000	VENTES  HT 20%			1210038	20121006	Fact DETAIL S	42,9	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1342	20121006	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1210039	20121006	Fact DETAIL G	23,32	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1342	20121006	445700	TVA/VENTES 19.6%			1210039	20121006	Fact DETAIL G	3,82	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1342	20121006	701000	VENTES  HT 20%			1210039	20121006	Fact DETAIL G	19,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1343	20121008	411000	COLLECTIF CLIENTS	X411DM	411DM        DETAIL M	1210040	20121008	Fact DETAIL M	26,74	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1343	20121008	445700	TVA/VENTES 19.6%			1210040	20121008	Fact DETAIL M	4,38	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1343	20121008	701000	VENTES  HT 20%			1210040	20121008	Fact DETAIL M	22,36	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1344	20121008	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1210041	20121008	Fact DETAIL C	20,86	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1344	20121008	445700	TVA/VENTES 19.6%			1210041	20121008	Fact DETAIL C	3,42	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1344	20121008	701000	VENTES  HT 20%			1210041	20121008	Fact DETAIL C	17,44	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1345	20121008	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1210042	20121008	Fact DETAIL L	15,07	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1345	20121008	445700	TVA/VENTES 19.6%			1210042	20121008	Fact DETAIL L	2,47	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1345	20121008	701000	VENTES  HT 20%			1210042	20121008	Fact DETAIL L	12,6	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1346	20121008	411000	COLLECTIF CLIENTS	X411DT	411DT        DETAIL T	1210043	20121008	Fact DETAIL T	35,16	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1346	20121008	445700	TVA/VENTES 19.6%			1210043	20121008	Fact DETAIL T	5,76	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1346	20121008	701000	VENTES  HT 20%			1210043	20121008	Fact DETAIL T	29,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1347	20121008	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1210044	20121008	Fact DETAIL P	23,32	D			20130715		
VTE	JOURNAL DES VENTES	VTE-1347	20121008	445700	TVA/VENTES 19.6%			1210044	20121008	Fact DETAIL P	3,82	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1347	20121008	701000	VENTES  HT 20%			1210044	20121008	Fact DETAIL P	19,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-1348	20121008	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1210045	20121008	Fact DETAIL B	33,19	D			20130715		
